sales_id,customer_id ,product_id,sale_date,quantity,price,total_amount
CA-2013-113621,JE-15745,FUR-CH-10001270,12/2/2013,2,172.5,345
CA-2013-113621,JE-15745,TEC-PH-10003931,12/2/2013,3,179.97,539.91
CA-2013-168081,CA-12055,TEC-AC-10003174,4/25/2013,3,258.696,776.088
CA-2011-128146,DB-13060,TEC-PH-10004539,6/21/2011,7,1322.93,9260.51
CA-2011-128146,DB-13060,OFF-AR-10001919,6/21/2011,2,3.76,7.52
CA-2014-138779,RB-19570,OFF-EN-10002504,1/15/2014,1,21.744,21.744
CA-2014-138779,RB-19570,TEC-PH-10003655,1/15/2014,5,7.92,39.6
CA-2011-127131,HR-14830,OFF-BI-10004656,11/24/2011,7,12.096,84.672
CA-2011-127131,HR-14830,OFF-ST-10002344,11/24/2011,6,485.88,2915.28
CA-2011-127131,HR-14830,OFF-PA-10001800,11/24/2011,4,25.92,103.68
CA-2011-127131,HR-14830,OFF-ST-10000036,11/24/2011,2,197.58,395.16
CA-2014-117212,BT-11530,OFF-AP-10004532,2/27/2014,4,81.92,327.68
CA-2014-117212,BT-11530,TEC-PH-10004447,2/27/2014,8,889.536,7116.288
CA-2014-117212,BT-11530,FUR-CH-10003973,2/27/2014,3,892.224,2676.672
CA-2014-117212,BT-11530,OFF-PA-10001970,2/27/2014,4,223.92,895.68
CA-2014-117212,BT-11530,OFF-PA-10000682,2/27/2014,4,23.12,92.48
US-2012-130519,NG-18355,OFF-PA-10001937,9/15/2012,3,15.552,46.656
US-2012-130519,NG-18355,FUR-FU-10002268,9/15/2012,4,15.712,62.848
US-2012-130519,NG-18355,OFF-ST-10001321,9/15/2012,2,24.672,49.344
US-2012-130519,NG-18355,FUR-FU-10003394,9/15/2012,1,55.968,55.968
CA-2013-130946,ZC-21910,TEC-AC-10001990,4/9/2013,9,431.928,3887.352
CA-2013-130946,ZC-21910,FUR-CH-10004540,4/9/2013,4,95.984,383.936
CA-2013-130946,ZC-21910,OFF-BI-10004995,4/9/2013,4,1088.792,4355.168
CA-2013-114727,LS-16945,FUR-CH-10002335,7/19/2013,3,544.008,1632.024
CA-2013-114727,LS-16945,OFF-BI-10004967,7/19/2013,3,1.872,5.616
CA-2013-114727,LS-16945,FUR-CH-10002331,7/19/2013,3,854.352,2563.056
CA-2013-114727,LS-16945,OFF-ST-10002292,7/19/2013,2,593.568,1187.136
CA-2013-114727,LS-16945,OFF-ST-10000689,7/19/2013,3,338.04,1014.12
CA-2014-133235,LH-16750,TEC-PH-10002660,8/2/2014,5,271.96,1359.8
CA-2013-137050,SW-20755,OFF-ST-10004634,7/15/2013,1,11.21,11.21
CA-2013-137050,SW-20755,OFF-BI-10002160,7/15/2013,3,9.144,27.432
CA-2013-137050,SW-20755,OFF-FA-10002988,7/15/2013,7,14.07,98.49
CA-2013-137050,SW-20755,OFF-AR-10004999,7/15/2013,7,41.86,293.02
CA-2013-137050,SW-20755,OFF-BI-10001031,7/15/2013,2,8.544,17.088
CA-2013-137050,SW-20755,FUR-BO-10004695,7/15/2013,4,579.136,2316.544
US-2014-118087,SP-20620,FUR-CH-10004860,9/10/2014,2,141.372,282.744
US-2014-118087,SP-20620,OFF-BI-10002432,9/10/2014,2,3.036,6.072
US-2014-118087,SP-20620,OFF-BI-10000069,9/10/2014,1,4.503,4.503
US-2014-118087,SP-20620,OFF-AR-10003602,9/10/2014,1,4.672,4.672
US-2014-118087,SP-20620,TEC-AC-10004469,9/10/2014,3,95.88,287.64
US-2014-118087,SP-20620,FUR-FU-10001867,9/10/2014,2,17.024,34.048
US-2014-118087,SP-20620,TEC-AC-10003174,9/10/2014,3,258.696,776.088
US-2014-118087,SP-20620,TEC-PH-10002200,9/10/2014,7,1931.958,13523.706
CA-2011-110184,BF-11170,OFF-ST-10000107,7/12/2011,9,249.75,2247.75
CA-2011-110184,BF-11170,TEC-PH-10000439,7/12/2011,8,255.936,2047.488
CA-2013-126004,BM-11140,FUR-FU-10001602,12/5/2013,3,113.79,341.37
CA-2013-126004,BM-11140,TEC-AC-10001432,12/5/2013,1,78.15,78.15
CA-2013-126004,BM-11140,OFF-BI-10004656,12/5/2013,1,1.728,1.728
CA-2013-126004,BM-11140,OFF-PA-10001685,12/5/2013,4,40.56,162.24
CA-2013-126004,BM-11140,OFF-ST-10001418,12/5/2013,3,182.94,548.82
CA-2013-126004,BM-11140,OFF-ST-10000676,12/5/2013,2,193.86,387.72
CA-2014-100013,ZC-21910,OFF-EN-10001219,11/7/2014,2,15.28,30.56
CA-2014-100013,ZC-21910,FUR-FU-10001424,11/7/2014,1,8.73,8.73
CA-2014-100013,ZC-21910,OFF-AR-10001022,11/7/2014,2,5.68,11.36
CA-2012-132570,KT-16480,OFF-AR-10000369,10/31/2012,2,2.78,5.56
CA-2012-132570,KT-16480,OFF-EN-10003055,10/31/2012,2,79.96,159.92
CA-2013-153682,BG-11695,TEC-CO-10001046,5/31/2013,2,839.988,1679.976
CA-2013-144344,PG-18820,FUR-FU-10000076,10/29/2013,3,47.952,143.856
CA-2013-144344,PG-18820,OFF-BI-10003719,10/29/2013,5,37.425,187.125
CA-2013-144344,PG-18820,FUR-FU-10003268,10/29/2013,2,63.968,127.936
CA-2013-144344,PG-18820,FUR-FU-10003553,10/29/2013,3,165.048,495.144
CA-2011-127012,GM-14680,FUR-FU-10003691,8/11/2011,1,12.35,12.35
CA-2011-127012,GM-14680,OFF-AR-10003903,8/11/2011,1,40.97,40.97
CA-2011-127012,GM-14680,OFF-FA-10004854,8/11/2011,2,22.96,45.92
CA-2013-128727,MO-17800,TEC-PH-10003442,8/30/2013,4,22,88
US-2013-162859,PG-18820,OFF-BI-10004519,2/15/2013,3,398.352,1195.056
US-2013-162859,PG-18820,OFF-FA-10000304,2/15/2013,4,8.72,34.88
CA-2014-133641,EJ-14155,OFF-EN-10004955,5/15/2014,9,48.69,438.21
CA-2011-168494,NP-18700,FUR-TA-10004619,12/12/2011,6,764.688,4588.128
CA-2011-168494,NP-18700,FUR-TA-10003473,12/12/2011,12,3610.848,43330.176
CA-2011-168494,NP-18700,FUR-BO-10004467,12/12/2011,3,254.9745,764.9235
CA-2014-115602,DJ-13630,OFF-AR-10002280,12/19/2014,6,38.82,232.92
CA-2014-115602,DJ-13630,FUR-CH-10001708,12/19/2014,9,1141.938,10277.442
CA-2014-115602,DJ-13630,OFF-AP-10000891,12/19/2014,13,1704.56,22159.28
CA-2014-115602,DJ-13630,OFF-AR-10000462,12/19/2014,2,3.2,6.4
CA-2012-154956,IM-15070,TEC-PH-10004165,7/4/2012,4,1099.96,4399.84
CA-2014-144638,MH-18115,OFF-AR-10003958,3/11/2014,2,5.248,10.496
CA-2014-144638,MH-18115,TEC-PH-10000149,3/11/2014,3,35.91,107.73
CA-2014-144638,MH-18115,FUR-FU-10003724,3/11/2014,1,6.696,6.696
CA-2014-144638,MH-18115,FUR-FU-10003535,3/11/2014,2,43.872,87.744
US-2013-168620,RB-19795,OFF-BI-10001575,12/25/2013,3,27.882,83.646
US-2013-168620,RB-19795,OFF-ST-10003716,12/25/2013,3,540.048,1620.144
US-2013-168620,RB-19795,TEC-AC-10004469,12/25/2013,8,255.68,2045.44
CA-2014-117079,JR-15700,TEC-PH-10004586,10/24/2014,3,863.88,2591.64
US-2013-144393,SM-20950,OFF-BI-10004236,10/29/2013,4,17.616,70.464
CA-2014-105053,CS-12355,OFF-BI-10001634,7/8/2014,3,17.472,52.416
CA-2013-155992,CC-12220,TEC-PH-10000215,10/2/2013,2,69.9,139.8
CA-2013-155992,CC-12220,FUR-FU-10003724,10/2/2013,5,41.85,209.25
CA-2014-110380,PF-19225,OFF-AR-10000422,9/3/2014,3,6.57,19.71
US-2011-167738,JC-16105,OFF-ST-10003306,12/24/2011,1,142.86,142.86
US-2011-167738,JC-16105,FUR-CH-10001146,12/24/2011,6,292.272,1753.632
CA-2014-121412,BG-11695,FUR-FU-10000246,9/24/2014,3,29.328,87.984
CA-2014-100426,DC-12850,OFF-PA-10002870,6/5/2014,2,12.48,24.96
US-2013-103646,SP-20545,OFF-ST-10000563,4/22/2013,4,102.336,409.344
US-2013-103646,SP-20545,OFF-AP-10004487,4/22/2013,3,48.792,146.376
US-2013-103646,SP-20545,OFF-BI-10002854,4/22/2013,8,44.848,358.784
CA-2013-119186,MS-17710,OFF-PA-10004621,5/27/2013,2,10.368,20.736
CA-2013-119186,MS-17710,FUR-CH-10001973,5/27/2013,5,388.43,1942.15
CA-2013-119186,MS-17710,OFF-PA-10004040,5/27/2013,3,14.352,43.056
CA-2013-119186,MS-17710,TEC-AC-10000580,5/27/2013,1,63.992,63.992
CA-2013-148698,BD-11770,OFF-AR-10004022,5/3/2013,3,86.352,259.056
CA-2011-163293,KC-16255,TEC-AC-10004209,9/8/2011,3,32.97,98.91
CA-2011-163293,KC-16255,TEC-AC-10000023,9/8/2011,4,83.88,335.52
CA-2013-160815,TR-21325,TEC-PH-10003505,9/6/2013,3,278.4,835.2
CA-2014-122154,SA-20830,OFF-LA-10000121,4/10/2014,3,15.12,45.36
CA-2014-122154,SA-20830,OFF-BI-10002026,4/10/2014,1,17.43,17.43
CA-2014-122154,SA-20830,OFF-PA-10000994,4/10/2014,3,251.64,754.92
US-2012-149692,KW-16435,OFF-BI-10002813,12/6/2012,7,2.772,19.404
CA-2013-119445,GM-14500,OFF-ST-10000617,6/27/2013,5,14.9,74.5
CA-2012-124268,AD-10180,OFF-AR-10004817,7/4/2012,3,15.48,46.44
CA-2013-154711,TB-21355,FUR-FU-10000397,11/23/2013,2,39.88,79.76
CA-2013-154711,TB-21355,OFF-BI-10000605,11/23/2013,4,12.192,48.768
CA-2013-154711,TB-21355,OFF-AR-10001860,11/23/2013,3,20.82,62.46
CA-2013-163384,CC-12430,OFF-BI-10004970,11/11/2013,4,13.216,52.864
CA-2013-163384,CC-12430,OFF-PA-10003172,11/11/2013,5,32.4,162
CA-2012-101707,PF-19165,OFF-SU-10001218,8/27/2012,3,32.94,98.82
CA-2012-101707,PF-19165,OFF-PA-10002968,8/27/2012,5,114.2,571
CA-2012-101707,PF-19165,OFF-LA-10000134,8/27/2012,1,3.08,3.08
CA-2012-138898,JH-16180,OFF-AP-10004487,5/25/2012,13,845.728,10994.464
CA-2014-115427,EB-13975,OFF-BI-10002103,12/31/2014,2,13.904,27.808
CA-2014-115427,EB-13975,OFF-BI-10004632,12/31/2014,2,20.72,41.44
CA-2013-134425,QJ-19255,TEC-PH-10003555,12/9/2013,5,114.95,574.75
CA-2012-121391,AA-10315,OFF-ST-10001590,10/4/2012,2,26.96,53.92
CA-2013-137043,LC-17140,FUR-FU-10003664,12/24/2013,6,572.76,3436.56
CA-2013-137043,LC-17140,FUR-FU-10003664,12/24/2013,3,286.38,859.14
CA-2012-115847,TC-21535,FUR-BO-10003433,9/19/2012,2,61.96,123.92
US-2014-126179,CS-12460,FUR-FU-10002554,7/4/2014,1,23.99,23.99
US-2014-126179,CS-12460,TEC-PH-10001557,7/4/2014,3,287.97,863.91
CA-2013-101966,BM-11785,TEC-PH-10003437,7/15/2013,7,419.944,2939.608
CA-2013-141397,RC-19825,OFF-PA-10002986,6/21/2013,7,46.76,327.32
CA-2013-141397,RC-19825,OFF-BI-10000320,6/21/2013,3,17.712,53.136
CA-2013-141397,RC-19825,OFF-AP-10003971,6/21/2013,2,21.78,43.56
CA-2013-141397,RC-19825,OFF-ST-10001469,6/21/2013,3,161.94,485.82
CA-2013-141397,RC-19825,FUR-CH-10003846,6/21/2013,2,161.568,323.136
CA-2013-141082,FM-14380,OFF-LA-10001404,12/10/2013,1,3.69,3.69
CA-2013-141082,FM-14380,OFF-LA-10001474,12/10/2013,4,122.12,488.48
US-2013-134488,PK-19075,FUR-CH-10003199,9/25/2013,2,155.372,310.744
CA-2013-145919,HG-14965,OFF-PA-10003072,12/19/2013,6,38.88,233.28
CA-2013-145919,HG-14965,FUR-FU-10004960,12/19/2013,8,183.84,1470.72
CA-2013-145919,HG-14965,OFF-SU-10003505,12/19/2013,5,579.3,2896.5
CA-2014-157651,HA-14920,TEC-AC-10003116,12/11/2014,1,14.2,14.2
CA-2011-160773,LW-16825,TEC-PH-10004586,7/1/2011,2,575.92,1151.84
CA-2011-160773,LW-16825,OFF-BI-10000546,7/1/2011,6,5.184,31.104
CA-2014-167703,MC-17575,OFF-BI-10002071,2/4/2014,3,5.229,15.687
CA-2014-167703,MC-17575,OFF-ST-10001490,2/4/2014,2,285.552,571.104
CA-2014-121804,LP-17095,OFF-AP-10004859,3/4/2014,5,72.8,364
CA-2014-162635,EB-14170,OFF-PA-10002659,10/10/2014,4,10.816,43.264
CA-2011-107153,GZ-14545,OFF-ST-10001321,9/28/2011,3,46.26,138.78
US-2011-117058,LE-16810,OFF-BI-10004139,5/27/2011,6,17.46,104.76
CA-2012-120439,AD-10180,FUR-FU-10001867,6/14/2012,6,51.072,306.432
CA-2013-128258,CP-12085,OFF-PA-10004156,3/31/2013,1,11.34,11.34
CA-2014-106033,FG-14260,OFF-AR-10002818,10/16/2014,4,87.92,351.68
CA-2013-142762,LD-17005,FUR-FU-10003691,5/24/2013,3,37.05,111.15
CA-2014-127705,AB-10255,TEC-PH-10000347,6/3/2014,1,2.97,2.97
CA-2014-127705,AB-10255,OFF-ST-10004507,6/3/2014,2,27.44,54.88
CA-2011-122567,MN-17935,OFF-BI-10002012,2/17/2011,3,1.08,3.24
CA-2011-122567,MN-17935,OFF-AP-10001303,2/17/2011,2,7.96,15.92
CA-2011-121664,HP-14815,OFF-BI-10003684,5/6/2011,8,140.736,1125.888
CA-2013-122133,JR-15670,OFF-ST-10002574,5/17/2013,4,552.56,2210.24
US-2014-123281,JF-15190,FUR-FU-10003724,4/3/2014,3,25.11,75.33
CA-2014-100524,CM-12115,FUR-FU-10004018,4/1/2014,2,29.78,59.56
CA-2014-100524,CM-12115,TEC-PH-10002549,4/1/2014,3,677.58,2032.74
CA-2014-100524,CM-12115,OFF-PA-10004911,4/1/2014,8,75.04,600.32
CA-2014-113481,AS-10045,TEC-MA-10002178,1/3/2014,2,695.7,1391.4
CA-2014-113481,AS-10045,OFF-BI-10003694,1/3/2014,5,15.66,78.3
CA-2014-113481,AS-10045,OFF-BI-10000474,1/3/2014,6,28.854,173.124
CA-2012-131758,KB-16315,OFF-AR-10000411,5/28/2012,3,47.82,143.46
CA-2012-131758,KB-16315,OFF-LA-10000262,5/28/2012,5,13.05,65.25
CA-2011-118339,BN-11515,OFF-AP-10001154,3/17/2011,2,93.78,187.56
CA-2011-118339,BN-11515,OFF-PA-10000466,3/17/2011,7,47.18,330.26
CA-2011-118339,BN-11515,OFF-AR-10003829,3/17/2011,6,19.68,118.08
CA-2011-118339,BN-11515,OFF-BI-10001758,3/17/2011,10,53.4,534
CA-2011-118339,BN-11515,OFF-BI-10000136,3/17/2011,6,35.88,215.28
CA-2011-153976,BP-11290,FUR-CH-10002880,10/3/2011,3,258.279,774.837
CA-2013-162901,AS-10045,OFF-ST-10000649,3/29/2013,2,31.4,62.8
CA-2014-162978,LW-16990,TEC-PH-10003092,5/5/2014,5,183.96,919.8
CA-2014-162978,LW-16990,OFF-PA-10002250,5/5/2014,3,17.61,52.83
CA-2014-162978,LW-16990,FUR-TA-10003473,5/5/2014,1,300.904,300.904
US-2011-160444,DC-12850,OFF-ST-10001522,7/5/2011,3,220.776,662.328
US-2011-160444,DC-12850,OFF-ST-10000563,7/5/2011,11,281.424,3095.664
CA-2013-145247,ND-18370,OFF-PA-10003641,5/6/2013,3,79.14,237.42
CA-2014-160045,LB-16735,FUR-FU-10000010,4/27/2014,1,1.988,1.988
US-2011-151925,KT-16465,FUR-CH-10002961,9/26/2011,2,145.568,291.136
CA-2014-125199,HM-14860,OFF-AR-10002956,10/20/2014,7,123.256,862.792
CA-2014-125199,HM-14860,OFF-PA-10004041,10/20/2014,4,23.68,94.72
CA-2014-125199,HM-14860,TEC-PH-10001336,10/20/2014,4,309.576,1238.304
US-2014-155425,AB-10600,OFF-BI-10001036,11/11/2014,14,38.388,537.432
US-2014-155425,AB-10600,TEC-MA-10003183,11/11/2014,2,95.994,191.988
US-2014-155425,AB-10600,TEC-AC-10001314,11/11/2014,6,239.952,1439.712
US-2014-155425,AB-10600,TEC-PH-10002563,11/11/2014,2,201.584,403.168
US-2014-155425,AB-10600,FUR-CH-10003312,11/11/2014,4,899.136,3596.544
CA-2014-133249,SZ-20035,FUR-FU-10001588,7/9/2014,5,145.9,729.5
US-2012-103471,JR-15670,FUR-BO-10002613,12/24/2012,7,590.058,4130.406
US-2012-103471,JR-15670,OFF-AR-10003405,12/24/2012,3,14.04,42.12
CA-2014-136672,MG-17890,TEC-AC-10004510,3/8/2014,3,49.08,147.24
US-2011-157021,KM-16720,OFF-LA-10002312,4/1/2011,2,29.6,59.2
US-2011-157021,KM-16720,OFF-BI-10000042,4/1/2011,4,17.088,68.352
CA-2012-120362,CA-12265,FUR-TA-10003008,9/14/2012,5,912.75,4563.75
CA-2011-126361,VD-21670,OFF-AP-10003590,8/4/2011,3,1089.75,3269.25
CA-2011-126361,VD-21670,OFF-PA-10000806,8/4/2011,8,447.84,3582.72
CA-2011-126361,VD-21670,OFF-AR-10000896,8/4/2011,5,16.4,82
CA-2011-126361,VD-21670,TEC-PH-10002310,8/4/2011,5,399.96,1999.8
CA-2011-126361,VD-21670,OFF-ST-10002289,8/4/2011,5,158.9,794.5
CA-2011-126361,VD-21670,OFF-BI-10002852,8/4/2011,1,13.184,13.184
US-2013-100566,JK-16120,FUR-FU-10003394,9/4/2013,3,83.952,251.856
US-2013-108504,PP-18955,OFF-ST-10002344,2/5/2013,1,80.98,80.98
US-2013-108504,PP-18955,OFF-PA-10001289,2/5/2013,9,348.84,3139.56
US-2013-108504,PP-18955,OFF-FA-10000053,2/5/2013,5,9.45,47.25
US-2013-108504,PP-18955,FUR-FU-10004091,2/5/2013,3,18.84,56.52
US-2013-108504,PP-18955,FUR-BO-10004015,2/5/2013,2,239.98,479.96
US-2013-108504,PP-18955,OFF-EN-10003001,2/5/2013,2,167.96,335.92
US-2013-108504,PP-18955,TEC-PH-10000215,2/5/2013,3,104.85,314.55
US-2013-108504,PP-18955,TEC-PH-10003645,2/5/2013,3,484.83,1454.49
US-2013-108504,PP-18955,OFF-PA-10000357,2/5/2013,3,122.97,368.91
US-2013-108504,PP-18955,OFF-ST-10004804,2/5/2013,3,154.44,463.32
US-2013-108504,PP-18955,OFF-PA-10003892,2/5/2013,7,342.37,2396.59
CA-2014-124828,YS-21880,OFF-AR-10003514,7/4/2014,3,9.552,28.656
US-2014-117247,CK-12760,FUR-TA-10002958,10/10/2014,5,652.45,3262.25
US-2014-117247,CK-12760,FUR-TA-10001676,10/10/2014,3,66.645,199.935
CA-2013-124485,NC-18340,OFF-BI-10000822,11/25/2013,4,17.216,68.864
CA-2013-124485,NC-18340,OFF-PA-10004971,11/25/2013,2,11.56,23.12
CA-2013-124485,NC-18340,TEC-AC-10002323,11/25/2013,4,88.4,353.6
CA-2013-124485,NC-18340,OFF-PA-10004888,11/25/2013,1,6.48,6.48
CA-2013-159212,KM-16375,TEC-PH-10003988,11/2/2013,2,21.8,43.6
CA-2013-159212,KM-16375,OFF-EN-10002230,11/2/2013,3,251.79,755.37
US-2013-161396,GM-14455,FUR-TA-10002622,4/20/2013,2,205.176,410.352
US-2013-161396,GM-14455,OFF-PA-10000418,4/20/2013,5,419.4,2097
US-2011-118486,SD-20485,OFF-SU-10004498,4/6/2011,1,10.304,10.304
US-2011-118486,SD-20485,FUR-TA-10001039,4/6/2011,3,154.764,464.292
US-2011-118486,SD-20485,TEC-AC-10004659,4/6/2011,2,116.784,233.568
CA-2013-130407,KD-16270,OFF-AR-10002240,9/3/2013,2,75.48,150.96
CA-2013-130407,KD-16270,FUR-FU-10001967,9/3/2013,2,39.98,79.96
US-2013-122245,AB-10105,FUR-TA-10002356,9/26/2013,3,393.165,1179.495
CA-2014-105144,SZ-20035,OFF-LA-10003923,11/5/2014,2,23.68,47.36
CA-2013-136329,JD-15895,FUR-CH-10002335,7/10/2013,2,408.006,816.012
CA-2013-136329,JD-15895,FUR-FU-10000723,7/10/2013,4,165.28,661.12
CA-2011-146640,HA-14905,OFF-BI-10002867,6/30/2011,7,334.768,2343.376
CA-2014-115994,BT-11305,TEC-AC-10000580,1/29/2014,3,239.97,719.91
CA-2014-115994,BT-11305,FUR-FU-10003976,1/29/2014,3,37.74,113.22
CA-2012-126697,SV-20815,TEC-PH-10002922,9/21/2012,7,946.344,6624.408
CA-2012-126697,SV-20815,TEC-AC-10004353,9/21/2012,3,151.2,453.6
CA-2012-126697,SV-20815,FUR-FU-10001706,9/21/2012,4,4.928,19.712
CA-2012-124800,RW-19540,OFF-PA-10000501,9/26/2012,4,86.272,345.088
CA-2012-124800,RW-19540,OFF-BI-10000778,9/26/2012,2,72.588,145.176
CA-2012-124800,RW-19540,OFF-AP-10004980,9/26/2012,2,60.672,121.344
CA-2012-124800,RW-19540,OFF-BI-10003984,9/26/2012,9,77.031,693.279
CA-2012-124800,RW-19540,OFF-ST-10000798,9/26/2012,6,119.904,719.424
CA-2012-124800,RW-19540,TEC-PH-10001750,9/26/2012,5,263.96,1319.8
CA-2012-124800,RW-19540,OFF-ST-10002743,9/26/2012,4,363.648,1454.592
US-2012-164448,DK-12835,OFF-BI-10002949,10/31/2012,2,9.728,19.456
US-2012-164448,DK-12835,OFF-EN-10002600,10/31/2012,5,14.75,73.75
US-2012-164448,DK-12835,OFF-BI-10003708,10/31/2012,5,29.8,149
US-2012-164448,DK-12835,OFF-LA-10003510,10/31/2012,14,427.42,5983.88
CA-2014-122700,LT-17110,TEC-PH-10003092,11/27/2014,8,220.752,1766.016
CA-2011-120768,IM-15070,OFF-BI-10001191,12/19/2011,6,152.76,916.56
CA-2011-120768,IM-15070,OFF-SU-10004115,12/19/2011,1,7.27,7.27
CA-2011-120768,IM-15070,FUR-CH-10000513,12/19/2011,14,1819.86,25478.04
US-2013-153129,FP-14320,OFF-PA-10003673,12/27/2013,5,33.9,169.5
CA-2014-106852,ST-20530,OFF-PA-10001639,6/21/2014,6,31.104,186.624
CA-2014-106852,ST-20530,OFF-AR-10003829,6/21/2014,2,5.248,10.496
CA-2012-139731,JE-15745,TEC-AC-10004975,10/15/2012,3,263.88,791.64
CA-2012-139731,JE-15745,FUR-CH-10002024,10/15/2012,5,2453.43,12267.15
CA-2014-122735,BD-11320,OFF-BI-10004364,4/13/2014,5,29.7,148.5
CA-2014-122735,BD-11320,OFF-PA-10001712,4/13/2014,4,39.96,159.84
CA-2014-128160,MM-17920,OFF-BI-10001510,12/20/2014,2,36.672,73.344
CA-2014-117695,PW-19030,OFF-PA-10002713,8/6/2014,2,13.76,27.52
CA-2012-166135,SC-20440,OFF-ST-10002974,10/1/2012,4,139.424,557.696
CA-2013-133725,KL-16645,TEC-PH-10004165,5/24/2013,9,1979.928,17819.352
CA-2014-102337,SD-20485,OFF-ST-10004804,6/14/2014,4,164.736,658.944
CA-2014-102337,SD-20485,FUR-CH-10004289,6/14/2014,7,470.302,3292.114
CA-2014-102337,SD-20485,TEC-PH-10002564,6/14/2014,2,47.984,95.968
US-2011-112564,TS-21160,OFF-BI-10004876,4/23/2011,3,2.502,7.506
CA-2012-145821,JB-15400,TEC-PH-10004348,5/1/2012,3,88.752,266.256
US-2012-160150,TS-21085,OFF-BI-10004352,7/19/2012,1,2.025,2.025
CA-2013-133711,MC-17425,OFF-PA-10001685,11/27/2013,7,70.98,496.86
CA-2013-133711,MC-17425,OFF-BI-10000666,11/27/2013,3,91.68,275.04
CA-2013-133711,MC-17425,OFF-BI-10004352,11/27/2013,5,33.75,168.75
CA-2013-133711,MC-17425,TEC-MA-10000010,11/27/2013,8,3040,24320
CA-2014-148474,ME-17320,OFF-BI-10000977,6/13/2014,3,91.2,273.6
CA-2014-148474,ME-17320,FUR-TA-10002530,6/13/2014,3,452.94,1358.82
CA-2012-111297,SC-20440,OFF-BI-10002412,8/17/2012,9,52.2,469.8
CA-2013-123722,NH-18610,OFF-LA-10001569,9/26/2013,4,15.936,63.744
CA-2011-155271,AA-10480,FUR-FU-10001473,5/4/2011,2,27.46,54.92
CA-2012-119907,LC-17140,OFF-BI-10001765,12/1/2012,2,55.424,110.848
US-2013-128902,MB-18085,FUR-TA-10001095,3/12/2013,2,244.006,488.012
CA-2013-152289,LC-16930,TEC-AC-10004571,8/27/2013,2,159.984,319.968
CA-2013-152289,LC-16930,FUR-CH-10002126,8/27/2013,6,1024.716,6148.296
US-2013-104794,KD-16495,OFF-FA-10001754,12/17/2013,2,3.68,7.36
CA-2011-151708,MB-17305,FUR-FU-10001602,8/8/2011,4,121.376,485.504
CA-2011-151708,MB-17305,TEC-AC-10001767,8/8/2011,3,95.976,287.928
CA-2012-100769,TH-21550,TEC-AC-10002402,5/16/2012,4,255.968,1023.872
CA-2014-139199,DK-12835,FUR-CH-10000847,12/10/2014,3,872.94,2618.82
CA-2014-139199,DK-12835,OFF-BI-10003982,12/10/2014,2,41.54,83.08
CA-2014-139199,DK-12835,OFF-PA-10001293,12/10/2014,2,12.96,25.92
US-2012-161466,ON-18715,OFF-AR-10000634,9/24/2012,2,6.848,13.696
CA-2014-164959,KN-16390,OFF-LA-10004272,7/12/2014,3,8.67,26.01
US-2012-105676,NM-18520,FUR-FU-10004270,12/1/2012,4,6.688,26.752
CA-2013-113138,NP-18685,OFF-AR-10003770,11/20/2013,6,17.28,103.68
CA-2013-113138,NP-18685,OFF-BI-10000320,11/20/2013,3,17.712,53.136
US-2014-104955,CG-12040,OFF-LA-10003121,3/20/2014,7,28.91,202.37
CA-2013-121958,CS-12505,OFF-SU-10000381,11/14/2013,7,52.136,364.952
CA-2014-121468,KD-16345,TEC-PH-10000376,11/20/2014,4,31.968,127.872
US-2013-108455,MK-18160,OFF-PA-10002262,12/3/2013,4,25.92,103.68
US-2013-108455,MK-18160,OFF-PA-10002464,12/3/2013,7,40.46,283.22
US-2013-108455,MK-18160,OFF-ST-10002214,12/3/2013,3,33.87,101.61
CA-2014-101210,DW-13540,OFF-AR-10003560,8/26/2014,2,9.728,19.456
CA-2014-101210,DW-13540,OFF-PA-10000130,8/26/2014,1,3.424,3.424
US-2013-108098,CP-12340,TEC-AC-10000865,10/15/2013,3,177,531
CA-2011-119032,MS-17770,OFF-FA-10003021,11/27/2011,2,3.76,7.52
CA-2012-140410,CM-12655,TEC-PH-10003580,11/3/2012,7,1212.848,8489.936
CA-2012-140410,CM-12655,TEC-AC-10001109,11/3/2012,3,89.97,269.91
CA-2012-140410,CM-12655,FUR-FU-10003347,11/3/2012,3,42.6,127.8
CA-2011-136280,Co-12640,OFF-LA-10000452,11/29/2011,2,5.04,10.08
CA-2014-151911,DL-13495,OFF-EN-10002986,5/1/2014,4,62.96,251.84
CA-2014-166436,TS-21370,OFF-PA-10001838,11/25/2014,1,5.88,5.88
CA-2014-166436,TS-21370,FUR-CH-10000785,11/25/2014,6,977.292,5863.752
CA-2014-139661,JW-15220,FUR-FU-10002885,10/31/2014,2,9.64,19.28
CA-2011-123925,RF-19840,OFF-AR-10002952,12/17/2011,3,40.05,120.15
CA-2014-152485,JD-15790,OFF-AR-10003759,9/5/2014,7,10.192,71.344
CA-2014-152485,JD-15790,OFF-ST-10004950,9/5/2014,1,16.784,16.784
CA-2014-152485,JD-15790,OFF-AR-10001940,9/5/2014,5,13.12,65.6
CA-2013-141586,NK-18490,OFF-BI-10003981,10/18/2013,5,18.16,90.8
CA-2014-130386,NG-18430,OFF-PA-10002749,11/13/2014,3,16.056,48.168
CA-2014-130386,NG-18430,OFF-PA-10003823,11/13/2014,9,223.056,2007.504
