product_id,product_name,product_category,price
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,1399.93
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,503.96
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,12.72
OFF-BI-10000546,Avery Durable Binders,Office Supplies,11.52
TEC-AC-10001142,First Data FD10 PIN Pad,Technology,316
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,723.92
OFF-PA-10000474,Staples,Office Supplies,106.32
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,141.372
OFF-PA-10004156,Xerox 188,Office Supplies,27.216
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,390.75
FUR-CH-10001394,Global Leather Executive Chair,Furniture,280.792
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,68.448
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,88.04
OFF-AR-10001955,Newell 319,Office Supplies,15.872
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,215.592
OFF-LA-10004093,Avery 486,Office Supplies,14.62
OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,416.32
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,43
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,182.94
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,60.83
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,389.97
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,194.32
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,265.93
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,94.74
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,60.64
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,76.3
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,364.8
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,79.872
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,46.384
OFF-PA-10002365,Xerox 1967,Office Supplies,12.96
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,14.352
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,547.136
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,41.96
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,41.7
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,277.4
OFF-PA-10004971,Xerox 196,Office Supplies,5.78
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,69.216
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,10.86
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,426.79
OFF-PA-10003936,Xerox 1994,Office Supplies,25.92
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,45.92
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Office Supplies,10.72
OFF-AR-10004999,Newell 315,Office Supplies,41.86
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,63.2
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,113.97
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,123.552
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,490.32
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,70.08
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,1.272
FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,557.585
OFF-BI-10004187,Staples,Office Supplies,9.024
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,69.456
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,10.86
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,79.47
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,10.08
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,1552.831
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,137.24
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,36.51
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,239.976
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Furniture,1579.746
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,1071.576
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",Furniture,613.908
OFF-PA-10002960,Xerox 1926,Office Supplies,34.86
OFF-PA-10000919,Xerox 1918,Office Supplies,155.04
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,13.71
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,127.88
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,160.32
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,46
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,120.712
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,23.12
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,532.704
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,4.912
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,252
FUR-FU-10004973,Flat Face Poster Frame,Furniture,60.288
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,2.632
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,23.688
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,253.372
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,5.67
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,76.776
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,9.184
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,32.75
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,7.216
OFF-PA-10002581,Xerox 1951,Office Supplies,49.568
FUR-FU-10004848,DAX Solid Wood Frames,Furniture,54.712
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,176.04
OFF-AR-10003087,Staples,Office Supplies,16.02
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,185.92
TEC-PH-10000141,Clearsounds A400,Technology,211.168
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,479.984
OFF-FA-10001229,Staples,Office Supplies,7.86
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,24.448
OFF-PA-10004255,Xerox 219,Office Supplies,6.48
OFF-PA-10001184,Xerox 1903,Office Supplies,41.86
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,1619.91
FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,113.92
OFF-AR-10000588,Newell 345,Office Supplies,39.68
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,37.6
TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,59.9
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,37
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,5.76
OFF-AR-10000246,Newell 318,Office Supplies,16.68
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,628.81
OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,56.45
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,94.2
OFF-EN-10001990,Staples,Office Supplies,28.4
FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,956.6648
TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,1115.91
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,128.744
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,79.92
OFF-AR-10003631,Staples,Office Supplies,24.2
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,359.976
FUR-FU-10000758,DAX Natural Wood-Tone Poster Frame,Furniture,211.84
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,5.68
OFF-BI-10004187,Staples,Office Supplies,7.52
OFF-PA-10001947,Xerox 1974,Office Supplies,11.96
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,629.064
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,754.45
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,301.96
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,595
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,79.872
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,2396.4
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,63.56
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,99.99
OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,230.376
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,9.664
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,158.928
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,13.023
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,273.06
OFF-FA-10002975,Staples,Office Supplies,39.312
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,1.344
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,8.272
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,12.544
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,58.48
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,7.4
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,366.786
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,54.368
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,33.96
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,826.11
FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,545.85
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,145.98
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,35.808
FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,7.904
TEC-PH-10004614,AT&T 841000 Phone,Technology,345
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,174.286
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,662.84
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,95.1
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,26.88
TEC-PH-10001336,Digium D40 VoIP phone,Technology,257.98
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,17.48
FUR-CH-10000988,Hon Olson Stacker Stools,Furniture,492.835
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,269.49
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,29.12
OFF-LA-10000081,Avery 496,Office Supplies,18.75
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,119.7
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,9.144
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,57.06
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,71.6
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,107.44
OFF-LA-10004093,Avery 486,Office Supplies,7.31
OFF-AR-10001683,Lumber Crayons,Office Supplies,59.1
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,46.53
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,97.84
OFF-PA-10001763,Xerox 1896,Office Supplies,29.97
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,98.352
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,83.92
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,14.624
TEC-PH-10000576,AT&T 1080 Corded phone,Technology,136.99
OFF-LA-10001317,Avery 520,Office Supplies,3.15
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,9.11
OFF-ST-10003306,Letter Size Cart,Office Supplies,571.44
OFF-PA-10004983,Xerox 23,Office Supplies,32.4
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,16.91
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,14.272
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,451.136
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,64.864
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,217.584
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,82.95
OFF-LA-10004545,Avery 50,Office Supplies,87.71
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,1101.48
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,1322.352
OFF-AR-10002833,Newell 322,Office Supplies,5.46
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,11.184
OFF-ST-10003656,Safco Industrial Wire Shelving,Office Supplies,153.584
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,1003.62
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,35.168
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,1137.75
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,99.68
OFF-AR-10003856,Newell 344,Office Supplies,5.56
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,85.52
OFF-AR-10001473,Newell 313,Office Supplies,9.84
OFF-PA-10004285,Xerox 1959,Office Supplies,20.04
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,631.96
OFF-PA-10002245,Xerox 1895,Office Supplies,23.92
OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,90.24
TEC-PH-10002885,Apple iPhone 5,Technology,4548.81
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,300.93
TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,719.96
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,647.84
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,64.17
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,124.46
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,9.584
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,37.608
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,12.224
OFF-BI-10000546,Avery Durable Binders,Office Supplies,2.304
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,9.36
OFF-LA-10000248,Avery 52,Office Supplies,7.38
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,53.72
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,8187.65
FUR-FU-10004351,Staples,Furniture,77.92
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,32.784
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,196.776
TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,479.94
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,1117.92
TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,106.5
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,45.66
TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,95.968
FUR-CH-10004540,Global Chrome Stack Chair,Furniture,47.992
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,264.32
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,604.656
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,129.93
OFF-LA-10004559,Avery 49,Office Supplies,20.16
OFF-LA-10003223,Avery 508,Office Supplies,29.46
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,868.59
OFF-PA-10003177,Xerox 1999,Office Supplies,12.96
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,5.5
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,121.6
OFF-AR-10004078,Newell 312,Office Supplies,42.048
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,25.488
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,6.9
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,9.648
OFF-PA-10001526,Xerox 1949,Office Supplies,7.968
OFF-PA-10000788,Xerox 210,Office Supplies,10.368
OFF-PA-10000595,Xerox 1929,Office Supplies,114.2
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,17.96
OFF-FA-10002676,Colored Push Pins,Office Supplies,12.67
TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,339.96
OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,1801.632
TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Technology,46.32
FUR-CH-10000513,High-Back Leather Manager's Chair,Furniture,181.986
TEC-PH-10000895,Polycom VVX 310 VoIP phone,Technology,431.976
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,155.37
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,1348.704
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,700.152
FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,111.888
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,143.952
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,173.94
OFF-LA-10000248,Avery 52,Office Supplies,14.76
OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,205.92
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,102.833
OFF-AR-10002255,Newell 346,Office Supplies,2.304
TEC-PH-10002624,Samsung Galaxy S4 Mini,Technology,1879.96
OFF-PA-10001878,Xerox 1891,Office Supplies,313.024
OFF-LA-10000452,Avery 488,Office Supplies,5.04
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,821.88
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,21.96
OFF-PA-10000029,Xerox 224,Office Supplies,25.92
TEC-PH-10000369,HTC One Mini,Technology,705.544
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,50
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,51.712
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,6.992
FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,1406.86
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,15.75
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,323.1
OFF-LA-10003190,Avery 474,Office Supplies,9.216
OFF-PA-10002787,Xerox 227,Office Supplies,10.368
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Technology,15.02
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,33.82
